sku,proveedor_id,ultima_fecha_compra,ultimo_precio_pyg,ultima_cantidad,total_cantidad_historica,total_lineas_compra
206457,1654,2025-07-14,1.56,48.0,96.0,2
250300,1393,2025-09-26,2.74,72.0,72.0,1
246247,1654,2025-08-22,0.94,48.0,48.0,1
255383,3712,2025-12-06,38181.81818,40.0,104.0,3
217172,1393,2025-09-26,4.8,12.0,36.0,2
247008,364,2025-08-29,0.91,144.0,144.0,1
248111,3659,2025-10-30,1.69,54.0,54.0,1
215379,364,2024-10-18,4.26,32.0,32.0,1
218666,1393,2024-11-07,5.57,12.0,12.0,1
250286,1393,2025-09-26,2.18,48.0,48.0,1
250394,1393,2025-09-26,0.84,288.0,288.0,1
194057,2941,2025-12-17,56636.36364,1.0,2.0,2
250415,1393,2025-09-26,1.04,240.0,240.0,1
217329,364,2024-10-18,1.68,120.0,120.0,1
219886,364,2025-09-08,42.61,2.0,4.0,2
245923,364,2025-09-08,1.67,96.0,96.0,1
215817,364,2024-10-18,1.83,96.0,96.0,1
246497,1654,2025-08-22,2.22,48.0,48.0,1
256511,3784,2025-12-22,63636.36364,6.0,21.0,3
246730,364,2025-09-08,1.73,72.0,72.0,1
257379,1074,2025-12-06,4431.81818,25.0,25.0,1
247983,3659,2025-10-24,1.82,72.0,72.0,1
247468,364,2025-08-29,5.72,24.0,24.0,1
245844,364,2025-09-08,4.04,36.0,36.0,1
92424,364,2024-10-18,2.69,108.0,108.0,1
217057,1393,2024-10-14,2.94,48.0,48.0,1
217071,1393,2024-10-14,8.18,24.0,24.0,1
222395,1074,2024-11-07,12272.72727,12.0,12.0,1
187857,364,2024-10-01,2.94,48.0,48.0,1
215360,364,2024-10-01,9.43,24.0,24.0,1
248333,364,2025-09-19,6.58,36.0,36.0,1
191350,941,2024-10-21,18181.81818,12.0,12.0,1
247233,364,2025-08-29,1.31,96.0,96.0,1
218631,1393,2024-11-07,3.15,96.0,96.0,1
247407,364,2025-08-29,14.92,8.0,8.0,1
219816,364,2024-11-07,9.89,4.0,4.0,1
250776,3515,2025-11-28,5.77,15.0,15.0,1
247434,364,2025-08-29,1.14,96.0,96.0,1
247179,364,2025-08-29,1.68,96.0,96.0,1
187846,364,2024-11-07,3.19,24.0,24.0,1
192211,1362,2025-11-28,145454.54545,1.0,9.0,4
248105,3659,2025-10-30,3.24,60.0,60.0,1
222649,2502,2024-11-15,124363.63636,4.0,4.0,1
215429,364,2024-10-18,2.66,144.0,144.0,1
246404,1654,2025-08-22,9.45,24.0,24.0,1
254689,1926,2025-11-24,0.44,288.0,288.0,1
215372,364,2024-10-18,5.03,36.0,36.0,1
215896,364,2024-10-01,5.31,10.0,10.0,1
250642,1393,2025-09-26,1.48,40.0,40.0,1
217500,364,2024-10-18,7.08,12.0,12.0,1
248048,3659,2025-10-24,9.32,48.0,48.0,1
248372,364,2025-09-19,14.11,18.0,18.0,1
142546,2613,2024-12-09,39545.45455,4.0,4.0,1
250361,1393,2025-09-26,0.87,360.0,360.0,1
256044,2502,2025-11-21,50909.09091,2.0,2.0,1
250312,1393,2025-09-26,3.3,16.0,16.0,1
250485,1393,2025-09-26,0.78,72.0,72.0,1
217237,364,2024-10-18,2.01,216.0,216.0,1
217429,364,2024-10-18,15.53,12.0,12.0,1
246583,1654,2025-08-22,0.14,100.0,100.0,1
248065,3659,2025-10-24,3.89,72.0,72.0,1
215793,364,2024-10-01,6.86,12.0,12.0,1
217127,1393,2024-10-14,1.29,72.0,72.0,1
217088,1393,2024-10-14,20.94,6.0,6.0,1
217179,1393,2024-10-14,13.81,8.0,8.0,1
203509,3515,2024-08-07,4.78,96.0,192.0,2
217365,364,2024-10-18,1.51,36.0,36.0,1
248488,364,2025-09-19,0.96,96.0,96.0,1
215238,364,2024-10-01,6.8,24.0,24.0,1
215419,364,2024-11-07,1.84,48.0,48.0,1
215877,364,2024-10-18,3.92,36.0,36.0,1
217107,364,2024-10-18,2.36,144.0,144.0,1
248548,364,2025-09-19,2.39,72.0,72.0,1
246402,1654,2025-08-22,10.19,24.0,24.0,1
118345,1362,2026-03-16,72727.27273,9.0,21.0,6
217299,1393,2024-10-14,8.64,12.0,12.0,1
247116,364,2025-08-29,2.42,48.0,48.0,1
246828,364,2025-09-08,9.94,24.0,24.0,1
247451,364,2025-08-29,17.75,8.0,8.0,1
215217,364,2024-11-07,4.33,72.0,72.0,1
246000,364,2025-09-08,11.84,24.0,24.0,1
217134,1393,2024-10-14,0.54,144.0,144.0,1
219839,364,2024-11-07,4.15,48.0,48.0,1
215859,364,2024-10-01,9.4,32.0,32.0,1
206451,1654,2025-07-14,2.2,48.0,96.0,2
246002,364,2025-09-08,13.21,24.0,24.0,1
253962,364,2025-11-24,0.96,72.0,72.0,1
222657,2502,2024-11-15,161454.54545,5.0,5.0,1
254534,1926,2025-11-24,2.29,96.0,96.0,1
246405,1654,2025-08-22,2.0,96.0,96.0,1
219686,364,2024-11-07,5.96,24.0,24.0,1
247235,364,2025-08-29,1.31,96.0,96.0,1
217287,1393,2025-09-26,9.4,20.0,60.0,2
250293,1393,2025-09-26,2.86,36.0,36.0,1
254791,1926,2025-11-24,10.1,12.0,12.0,1
254813,1926,2025-11-24,1.09,144.0,144.0,1
247987,3659,2025-10-24,1.75,72.0,72.0,1
250619,1393,2025-09-26,5.33,50.0,50.0,1
186918,364,2024-10-01,1.7,144.0,144.0,1
246245,1654,2025-08-22,1.69,60.0,60.0,1
250769,3515,2025-11-28,2.06,96.0,96.0,1
246438,1654,2025-08-22,6.88,24.0,24.0,1
248551,364,2025-09-19,1.82,72.0,72.0,1
247166,364,2025-08-29,1.58,120.0,120.0,1
215439,364,2024-10-01,9.66,10.0,10.0,1
246504,1654,2025-08-22,0.8,50.0,50.0,1
248075,3659,2025-10-24,9.29,12.0,12.0,1
219871,3659,2024-10-22,3.3,24.0,24.0,1
248038,3659,2025-10-24,0.39,96.0,96.0,1
226032,2974,2024-12-21,44318.18182,10.0,10.0,1
254823,1926,2025-11-24,2.92,36.0,36.0,1
247555,3960,2025-09-22,3.4,108.0,108.0,1
248018,3659,2025-10-24,2.43,144.0,144.0,1
247444,364,2025-08-29,9.11,12.0,12.0,1
222680,941,2025-11-18,22727.27273,3.0,7.0,2
217377,364,2024-10-18,16.66,8.0,8.0,1
161690,364,2025-11-24,35.0,4.0,8.0,2
248546,364,2025-09-19,9.99,12.0,12.0,1
248146,3659,2025-10-30,2.38,48.0,48.0,1
254542,1926,2025-11-24,1.73,96.0,96.0,1
247336,364,2025-08-29,1.99,36.0,36.0,1
224345,2613,2024-12-09,4545.45455,20.0,30.0,2
217144,1393,2025-09-26,0.69,360.0,720.0,2
246235,1654,2025-08-22,1.09,48.0,48.0,1
254703,1926,2025-11-24,1.55,384.0,384.0,1
215532,364,2024-10-01,4.25,24.0,24.0,1
217103,1393,2024-10-14,21.87,4.0,4.0,1
215201,364,2024-10-01,1.82,48.0,48.0,1
218580,1393,2024-11-07,3.6,36.0,36.0,1
218678,364,2024-11-07,4.01,16.0,16.0,1
215905,364,2024-10-18,0.95,192.0,192.0,1
217519,364,2024-10-18,2.96,48.0,48.0,1
246414,1654,2025-08-22,4.15,24.0,24.0,1
134101,364,2025-08-29,2.11,72.0,108.0,2
217150,1393,2024-10-14,0.38,720.0,720.0,1
248109,3659,2025-10-30,1.06,72.0,72.0,1
245715,364,2025-09-08,144.26,2.0,2.0,1
245735,364,2025-09-08,1.27,96.0,96.0,1
254700,1926,2025-11-24,2.24,48.0,48.0,1
219863,3659,2024-10-22,1.23,12.0,12.0,1
253988,364,2025-11-24,3.82,24.0,24.0,1
203504,3515,2025-11-28,1.83,24.0,36.0,2
216866,364,2024-10-18,1.41,144.0,144.0,1
217258,1393,2024-10-14,4.1,36.0,36.0,1
218682,364,2024-11-07,2.82,72.0,72.0,1
62900,370,2025-10-10,50836.36364,108.0,216.0,2
222644,2502,2024-11-15,170909.09091,7.0,7.0,1
250664,1393,2025-09-26,2.84,36.0,36.0,1
248482,364,2025-09-19,1.73,120.0,120.0,1
222585,975,2024-11-14,9008.97867,20.0,20.0,1
219804,364,2024-11-07,55.13,2.0,2.0,1
254715,975,2025-10-28,20070.78785,3.0,3.0,1
248480,364,2025-09-19,0.88,192.0,192.0,1
219852,3659,2024-10-22,6.62,3.0,3.0,1
247238,364,2025-08-29,1.46,144.0,144.0,1
246049,364,2025-09-08,1.21,108.0,108.0,1
217332,364,2024-10-18,1.09,180.0,180.0,1
248067,3659,2025-10-24,6.67,30.0,30.0,1
247440,364,2025-08-29,27.21,6.0,6.0,1
247243,364,2025-08-29,1.51,144.0,144.0,1
219819,364,2024-11-07,10.13,16.0,16.0,1
250344,1393,2025-09-26,0.89,240.0,240.0,1
250552,1393,2025-09-26,4.63,24.0,24.0,1
250666,1393,2025-09-26,1.83,48.0,48.0,1
254725,975,2025-10-28,7600.0,2.0,2.0,1
246276,1654,2025-08-22,0.13,100.0,100.0,1
254808,1926,2025-11-24,51.74,4.0,4.0,1
247442,364,2025-08-29,7.51,24.0,24.0,1
186826,364,2024-10-01,18.63,16.0,16.0,1
215244,364,2024-10-01,1.88,72.0,72.0,1
247984,3659,2025-10-24,2.11,72.0,72.0,1
218633,364,2024-11-07,3.2,32.0,32.0,1
217496,364,2024-10-18,9.11,18.0,18.0,1
247098,364,2025-08-29,4.37,48.0,48.0,1
246258,1654,2025-08-22,0.88,48.0,48.0,1
246074,364,2025-09-08,9.05,12.0,12.0,1
215055,364,2024-10-18,2.13,36.0,36.0,1
246589,1654,2025-08-22,0.02,2000.0,2000.0,1
224473,2613,2024-12-09,4772.72727,459.0,459.0,1
245677,364,2025-09-08,29.64,6.0,6.0,1
215500,364,2024-10-18,4.07,48.0,48.0,1
256038,2502,2025-11-21,61818.18182,3.0,3.0,1
206274,1654,2025-07-14,3.73,24.0,48.0,2
224610,3418,2025-11-24,120272.72727,14.0,44.0,2
254801,1926,2025-11-24,3.7,24.0,24.0,1
215287,364,2024-10-01,7.89,24.0,24.0,1
246270,1654,2025-08-22,0.46,100.0,100.0,1
219878,3659,2024-10-22,2.71,24.0,24.0,1
245938,364,2025-09-08,0.86,240.0,240.0,1
222390,941,2024-11-07,18181.81818,5.0,5.0,1
217370,364,2024-10-18,13.87,18.0,18.0,1
219842,364,2024-11-07,2.22,72.0,72.0,1
245907,364,2025-09-08,3.51,36.0,36.0,1
250503,1393,2025-09-26,2.92,60.0,60.0,1
247355,364,2025-08-29,6.93,24.0,24.0,1
221387,1362,2024-10-23,17454.54545,12.0,12.0,1
250352,1393,2025-09-26,0.81,144.0,144.0,1
217256,364,2024-10-18,3.42,96.0,96.0,1
217082,1393,2024-10-14,8.68,12.0,12.0,1
254276,3659,2025-10-22,0.0466,2000.0,2000.0,1
248106,3659,2025-10-30,2.46,72.0,72.0,1
215557,364,2024-10-18,4.05,48.0,48.0,1
246500,1654,2025-08-22,0.62,50.0,50.0,1
256003,4110,2025-12-01,72727.27273,4.0,4.0,1
256355,2974,2025-12-19,13545.45455,40.0,100.0,2
215045,364,2024-10-18,6.51,48.0,48.0,1
217439,364,2024-10-18,5.03,24.0,24.0,1
247321,364,2025-08-29,2.18,72.0,72.0,1
247352,364,2025-08-29,7.35,36.0,36.0,1
215053,364,2024-10-18,3.97,24.0,24.0,1
248117,3659,2025-10-30,1.25,120.0,120.0,1
246262,1654,2025-08-22,0.4,100.0,100.0,1
247982,3659,2025-10-24,2.11,72.0,72.0,1
247026,364,2025-08-29,3.86,96.0,96.0,1
250675,1393,2025-09-26,0.66,720.0,720.0,1
254288,3659,2025-10-22,1.77,40.0,40.0,1
162205,1926,2024-09-17,4.05,48.0,48.0,1
247546,3960,2025-09-22,2.77,60.0,60.0,1
187681,364,2024-10-01,20.0,2.0,2.0,1
215243,364,2024-10-01,2.67,48.0,48.0,1
247195,364,2025-08-29,1.45,120.0,120.0,1
214648,364,2025-08-29,94.72,2.0,6.0,2
247544,3960,2025-09-22,3.5,72.0,72.0,1
254548,1926,2025-11-24,8.5,12.0,12.0,1
248355,364,2025-09-19,1.97,90.0,90.0,1
248047,3659,2025-10-24,15.99,60.0,60.0,1
247439,364,2025-08-29,7.51,24.0,24.0,1
245798,364,2025-09-08,2.93,72.0,72.0,1
215856,364,2024-10-01,2.08,108.0,108.0,1
254644,1926,2025-11-24,0.51,240.0,240.0,1
254284,3659,2025-10-22,4.15,20.0,20.0,1
254657,1926,2025-11-24,0.49,144.0,144.0,1
254263,3659,2025-10-22,0.4472,100.0,100.0,1
219867,364,2024-11-07,19.64,6.0,6.0,1
248168,364,2025-09-19,2.56,96.0,96.0,1
192858,1362,2024-11-11,407272.72727,2.0,3.0,2
135336,364,2024-10-18,1.29,48.0,48.0,1
215818,364,2024-10-01,4.32,80.0,80.0,1
217528,364,2024-10-18,10.62,16.0,16.0,1
215533,364,2024-10-01,19.27,8.0,8.0,1
248393,364,2025-09-19,3.57,48.0,48.0,1
247255,364,2025-08-29,1.95,72.0,72.0,1
247397,364,2025-08-29,7.53,36.0,36.0,1
258439,2501,2025-12-19,98870.90909,24.0,24.0,1
215893,364,2025-08-29,35.53,4.0,8.0,2
246232,1654,2025-08-22,22.08,4.0,4.0,1
247007,364,2025-08-29,0.91,144.0,144.0,1
247396,364,2025-08-29,8.64,12.0,12.0,1
192946,2501,2025-11-19,164227.27273,24.0,44.0,4
247328,364,2025-08-29,2.57,72.0,72.0,1
245713,364,2025-09-08,3.48,72.0,72.0,1
218653,1393,2024-11-07,1.01,72.0,72.0,1
246082,364,2025-09-08,2.88,32.0,32.0,1
215317,364,2024-10-01,2.94,48.0,48.0,1
248515,364,2025-09-19,2.39,80.0,80.0,1
218598,1393,2024-11-07,1.5,48.0,48.0,1
219889,364,2024-11-07,3.36,48.0,48.0,1
136612,1926,2024-09-17,10.8,60.0,60.0,1
217338,364,2024-10-18,2.04,96.0,96.0,1
215804,364,2024-10-01,9.61,12.0,12.0,1
250559,1393,2025-09-26,3.85,24.0,24.0,1
248088,3659,2025-10-24,17.29,6.0,6.0,1
246724,364,2025-09-08,9.76,18.0,18.0,1
217445,364,2024-10-18,8.46,16.0,16.0,1
254459,1926,2025-11-24,1.54,108.0,108.0,1
217369,364,2024-10-18,9.92,18.0,18.0,1
247019,364,2025-08-29,3.97,96.0,96.0,1
217558,364,2024-10-18,6.03,16.0,16.0,1
217311,1393,2025-09-26,1.3,48.0,144.0,2
248302,364,2025-09-19,6.25,12.0,12.0,1
257402,639,2025-12-23,42545.45455,6.0,6.0,1
163541,1393,2024-11-07,1.65,144.0,144.0,1
256043,2502,2025-11-21,94545.45455,2.0,2.0,1
250574,1393,2025-09-26,12.38,18.0,18.0,1
214792,364,2024-10-01,8.75,16.0,16.0,1
217264,364,2024-10-18,1.42,144.0,144.0,1
219880,3659,2024-10-22,2.52,24.0,24.0,1
254879,1926,2025-11-24,0.86,72.0,72.0,1
246759,364,2025-09-08,0.97,72.0,72.0,1
215453,364,2024-10-18,1.1,120.0,120.0,1
215776,364,2024-10-01,4.26,36.0,36.0,1
248364,364,2025-09-19,5.34,24.0,24.0,1
218643,1393,2024-11-07,1.13,240.0,240.0,1
219703,364,2024-11-07,3.59,12.0,12.0,1
250650,1393,2025-09-26,15.1,9.0,9.0,1
246244,1654,2025-08-22,1.69,60.0,60.0,1
247231,364,2025-08-29,1.68,96.0,96.0,1
247463,364,2025-08-29,8.95,20.0,20.0,1
206077,1654,2025-07-14,0.83,48.0,72.0,2
246880,364,2025-09-08,3.96,24.0,24.0,1
215208,364,2024-11-07,0.59,105.0,105.0,1
224845,1074,2024-12-11,2386.36364,60.0,60.0,1
136623,1926,2024-09-17,5.4,204.0,204.0,1
247414,364,2025-08-29,7.62,12.0,12.0,1
255415,941,2025-11-11,9090.90909,12.0,12.0,1
246882,364,2025-09-08,3.72,32.0,32.0,1
250427,1393,2025-09-26,0.59,144.0,144.0,1
247539,3960,2025-09-22,50.95,60.0,60.0,1
246423,1654,2025-08-22,1.58,48.0,48.0,1
247091,364,2025-08-29,1.91,48.0,48.0,1
246265,1654,2025-08-22,0.4,100.0,100.0,1
222440,3069,2024-12-13,15909.09091,5.0,12.0,2
215448,364,2024-10-01,13.16,8.0,8.0,1
217084,1393,2024-10-14,21.66,6.0,6.0,1
217167,1393,2024-10-14,0.72,288.0,288.0,1
246251,1654,2025-08-22,1.42,48.0,48.0,1
246080,364,2025-09-08,2.88,32.0,32.0,1
218638,364,2024-11-07,3.19,36.0,36.0,1
223441,2613,2024-11-23,4090.90909,6.0,6.0,1
217174,1393,2024-10-14,8.23,10.0,10.0,1
248344,364,2025-09-19,1.19,288.0,288.0,1
248532,364,2025-09-19,5.98,24.0,24.0,1
217222,1393,2024-10-14,38.64,12.0,12.0,1
224475,2613,2024-12-09,9545.45455,24.0,24.0,1
246421,1654,2025-08-22,2.86,96.0,96.0,1
215320,364,2024-10-01,12.17,12.0,12.0,1
250605,1393,2025-09-26,6.53,12.0,12.0,1
217251,1393,2024-10-14,1.0,240.0,240.0,1
247304,364,2025-08-29,2.12,96.0,96.0,1
253974,364,2025-11-24,9.58,18.0,18.0,1
191344,941,2025-11-11,9090.90909,12.0,36.0,2
250628,1393,2025-09-26,1.69,36.0,36.0,1
215405,364,2024-10-01,24.6,8.0,8.0,1
246243,1654,2025-08-22,1.69,60.0,60.0,1
247474,364,2025-08-29,12.52,20.0,20.0,1
217503,364,2024-10-18,9.08,12.0,12.0,1
254833,1926,2025-11-24,17.08,8.0,8.0,1
215900,364,2024-10-18,0.95,192.0,192.0,1
217239,364,2024-10-18,2.01,108.0,108.0,1
254665,1926,2025-11-24,0.49,144.0,144.0,1
247340,364,2025-08-29,6.11,24.0,24.0,1
248323,364,2025-09-19,18.0,8.0,8.0,1
215169,364,2024-10-01,36.18,6.0,6.0,1
215363,364,2024-10-18,4.62,36.0,36.0,1
215413,364,2024-10-01,8.41,12.0,12.0,1
248506,364,2025-09-19,0.93,180.0,180.0,1
246518,1654,2025-08-22,0.82,48.0,48.0,1
143189,2798,2025-10-28,66818.18182,2.0,34.0,8
250537,1393,2025-09-26,7.47,16.0,16.0,1
247142,364,2025-08-29,5.36,48.0,48.0,1
219830,364,2024-11-07,12.9,12.0,12.0,1
246035,364,2025-09-08,0.87,96.0,96.0,1
214791,364,2024-10-01,13.22,1.0,1.0,1
248150,3659,2025-10-30,0.98,36.0,36.0,1
247219,364,2025-08-29,1.88,96.0,96.0,1
248122,3659,2025-10-30,1.37,144.0,144.0,1
248175,364,2025-09-19,1.76,144.0,144.0,1
248498,364,2025-09-19,1.71,144.0,144.0,1
245999,364,2025-09-08,11.17,24.0,24.0,1
221313,147,2025-12-22,150000.0,4.0,37.0,6
250292,1393,2025-09-26,4.91,8.0,8.0,1
253972,364,2025-11-24,6.51,40.0,40.0,1
247303,364,2025-08-29,5.43,32.0,32.0,1
250856,1362,2025-12-22,327272.72727,1.0,2.0,2
218676,364,2024-11-07,3.22,72.0,72.0,1
250326,1393,2025-09-26,0.82,240.0,240.0,1
136624,1926,2024-09-17,4.05,132.0,132.0,1
245955,364,2025-09-08,8.03,8.0,8.0,1
215525,364,2024-10-01,19.76,6.0,6.0,1
246248,1654,2025-08-22,0.94,48.0,48.0,1
217177,1393,2024-10-14,42.95,4.0,4.0,1
246411,1654,2025-08-22,4.15,24.0,24.0,1
192209,1362,2025-12-09,90909.09091,4.0,7.0,2
221417,224,2024-10-23,42181.81818,10.0,10.0,1
246777,364,2025-09-08,7.67,16.0,16.0,1
248139,3659,2025-10-30,1.93,128.0,128.0,1
215423,364,2024-10-18,2.9,48.0,48.0,1
254532,1926,2025-11-24,1.73,96.0,96.0,1
219910,364,2024-11-07,4.58,12.0,12.0,1
248160,3659,2025-10-30,0.98,144.0,144.0,1
254722,975,2025-12-17,4090.90909,16.0,72.0,3
254650,1926,2025-11-24,1.23,300.0,300.0,1
247088,364,2025-08-29,2.37,144.0,144.0,1
250379,1393,2025-09-26,1.72,50.0,50.0,1
215794,364,2024-10-18,2.12,24.0,24.0,1
246499,1654,2025-08-22,0.62,50.0,50.0,1
217212,1393,2024-10-14,2.12,36.0,36.0,1
166920,2941,2025-12-20,9545.45455,1.0,18.0,4
247059,364,2025-08-29,4.31,48.0,48.0,1
245918,364,2025-09-08,2.0,24.0,24.0,1
254653,1926,2025-11-24,1.04,300.0,300.0,1
136787,1926,2024-09-17,2.7,48.0,48.0,1
248338,364,2025-09-19,51.0,2.0,2.0,1
247356,364,2025-08-29,53.62,12.0,12.0,1
254277,3659,2025-10-22,2.01,60.0,60.0,1
215291,364,2024-10-01,7.04,24.0,24.0,1
254544,1926,2025-11-24,0.33,360.0,360.0,1
254675,1926,2025-11-24,1.81,36.0,36.0,1
215756,364,2024-10-01,18.04,6.0,6.0,1
215440,364,2024-10-18,1.4,138.0,138.0,1
253975,364,2025-11-24,3.57,24.0,24.0,1
206251,1654,2025-07-14,146.09,6.0,8.0,2
207171,1654,2024-05-28,0.53,138.0,138.0,1
250317,1393,2025-09-26,1.88,36.0,36.0,1
255561,2798,2025-11-12,26727.27273,8.0,8.0,1
253993,364,2025-11-24,8.71,12.0,12.0,1
190377,1926,2024-09-17,16.2,10.0,10.0,1
250353,1393,2025-09-26,1.19,240.0,240.0,1
254830,1926,2025-11-24,21.21,12.0,12.0,1
247409,364,2025-08-29,17.88,8.0,8.0,1
246332,1654,2025-08-22,1.52,24.0,24.0,1
247438,364,2025-08-29,3.07,72.0,72.0,1
191353,941,2024-10-21,27272.72727,12.0,12.0,1
248027,3659,2025-10-24,3.34,45.0,45.0,1
254285,3659,2025-10-22,6.09,30.0,30.0,1
248064,3659,2025-10-24,0.8,240.0,240.0,1
248169,364,2025-09-19,2.63,54.0,54.0,1
254264,3659,2025-10-22,1.17,60.0,60.0,1
217240,364,2024-10-18,1.82,108.0,108.0,1
217559,364,2024-10-18,21.02,4.0,4.0,1
215842,364,2025-09-19,2.84,50.0,100.0,2
97121,1362,2025-12-17,295454.54545,1.0,1.0,1
256616,1656,2025-12-05,118181.81818,3.0,12.0,2
245930,364,2025-09-08,1.04,120.0,120.0,1
215513,364,2024-10-18,4.71,48.0,48.0,1
254668,1926,2025-11-24,8.13,36.0,36.0,1
254688,1926,2025-11-24,0.54,288.0,288.0,1
247411,364,2025-08-29,8.53,12.0,12.0,1
254829,1926,2025-11-24,9.13,16.0,16.0,1
254851,1926,2025-11-24,10.74,16.0,16.0,1
246046,364,2025-09-08,4.61,24.0,24.0,1
250387,1393,2025-09-26,1.19,240.0,240.0,1
246205,1654,2025-08-22,1.6,405.0,405.0,1
255160,1362,2025-11-07,109090.90909,2.0,2.0,1
248470,364,2025-09-19,5.03,24.0,24.0,1
250346,1393,2025-09-26,0.69,240.0,240.0,1
217548,364,2024-10-18,17.52,16.0,16.0,1
217335,364,2024-10-18,2.56,72.0,72.0,1
246579,1654,2025-08-22,0.13,100.0,100.0,1
256635,2941,2026-01-28,25454.54545,1.0,25.0,2
250396,1393,2025-09-26,1.13,240.0,240.0,1
236305,1654,2025-07-14,1.28,144.0,144.0,1
254873,1926,2025-11-24,2.0,72.0,72.0,1
215044,364,2024-10-18,6.51,48.0,48.0,1
215249,364,2024-10-01,2.86,48.0,48.0,1
217327,364,2024-10-18,1.87,96.0,96.0,1
217518,364,2024-10-18,2.03,96.0,96.0,1
216868,364,2024-10-18,2.06,108.0,108.0,1
217178,1393,2024-10-14,3.78,120.0,120.0,1
247107,364,2025-08-29,4.8,48.0,48.0,1
250755,3515,2025-11-28,1.76,72.0,72.0,1
250447,1393,2025-09-26,0.77,144.0,144.0,1
217355,364,2024-10-18,7.6,12.0,12.0,1
248102,364,2025-09-19,3.34,48.0,48.0,1
236310,1654,2025-07-14,1.92,36.0,36.0,1
246026,364,2025-09-08,3.72,48.0,48.0,1
217324,364,2024-10-18,2.12,96.0,96.0,1
246439,1654,2025-08-22,4.67,24.0,24.0,1
254649,1926,2025-11-24,1.23,300.0,300.0,1
218620,1393,2024-11-07,4.58,12.0,12.0,1
219904,364,2024-11-07,12.31,6.0,6.0,1
215223,364,2024-10-01,1.13,144.0,144.0,1
247988,3659,2025-10-24,1.75,72.0,72.0,1
217041,1393,2024-10-14,9.23,12.0,12.0,1
247378,364,2025-08-29,3.17,24.0,24.0,1
215250,364,2025-08-29,3.28,96.0,240.0,2
250435,1393,2025-09-26,1.48,144.0,144.0,1
246503,1654,2025-08-22,0.8,50.0,50.0,1
247316,364,2025-08-29,7.44,12.0,12.0,1
247447,364,2025-08-29,9.2,20.0,20.0,1
246868,364,2025-09-08,1.12,288.0,288.0,1
215437,364,2024-10-01,7.48,10.0,10.0,1
215529,364,2024-10-01,11.4,12.0,12.0,1
254712,1926,2025-11-24,1.07,144.0,144.0,1
218583,1393,2024-11-07,7.56,24.0,24.0,1
254539,1926,2025-11-24,1.77,96.0,96.0,1
248162,3659,2025-10-30,8.51,48.0,48.0,1
217364,364,2024-10-18,0.91,36.0,36.0,1
215239,364,2024-10-01,2.27,72.0,72.0,1
218661,1393,2024-11-07,0.93,48.0,48.0,1
246516,1654,2025-08-22,1.49,48.0,48.0,1
206286,1654,2025-07-14,3.73,24.0,48.0,2
215324,364,2024-10-01,9.43,12.0,12.0,1
255132,2663,2025-11-24,118363.63636,6.0,6.0,1
248005,3659,2025-10-24,0.57,480.0,480.0,1
254453,1926,2025-11-24,1.51,64.0,64.0,1
254757,1926,2025-11-24,3.07,36.0,36.0,1
247458,364,2025-08-29,34.92,3.0,3.0,1
246734,364,2025-09-08,1.54,144.0,144.0,1
250444,1393,2025-09-26,0.69,144.0,144.0,1
255385,3712,2025-11-07,63636.36364,14.0,14.0,1
215744,364,2024-10-01,2.01,96.0,96.0,1
135311,364,2024-10-01,1.82,48.0,48.0,1
215248,364,2024-10-01,3.91,48.0,48.0,1
213780,3515,2024-08-07,4.17,60.0,60.0,1
247370,364,2025-08-29,26.97,5.0,5.0,1
256019,129,2025-12-03,36363.63636,2.0,3.0,2
215889,364,2024-10-18,1.22,288.0,288.0,1
248478,364,2025-09-19,4.03,48.0,48.0,1
246267,1654,2025-08-22,0.15,100.0,100.0,1
192468,1362,2024-12-17,122727.27273,16.0,45.0,6
248114,3659,2025-10-30,1.1,120.0,120.0,1
247511,3960,2025-09-22,37.44,30.0,30.0,1
254123,1926,2025-11-24,1.72,384.0,384.0,1
217359,364,2024-10-18,3.34,36.0,36.0,1
254121,1926,2025-11-24,11.59,12.0,12.0,1
219803,364,2025-09-19,21.9,12.0,24.0,2
219568,364,2024-11-07,2.71,36.0,36.0,1
162579,364,2025-08-29,11.74,12.0,12.0,1
256451,4114,2025-11-25,136363.63636,2.0,2.0,1
140204,2798,2025-12-11,51545.45455,1.0,74.0,9
246032,364,2025-09-08,5.53,8.0,8.0,1
248134,3659,2025-10-30,2.21,80.0,80.0,1
248407,364,2025-09-19,11.6,16.0,16.0,1
248462,364,2025-09-19,8.81,24.0,24.0,1
254116,1362,2025-10-20,1309090.90909,1.0,1.0,1
215048,364,2024-10-18,5.43,48.0,48.0,1
217337,364,2024-10-18,1.69,120.0,120.0,1
248007,3659,2025-10-24,16.17,60.0,60.0,1
250561,1393,2025-09-26,6.06,12.0,12.0,1
246030,364,2025-09-08,6.5,16.0,16.0,1
246874,364,2025-09-08,1.79,72.0,72.0,1
255174,1362,2025-11-07,45454.54545,10.0,10.0,1
215170,364,2024-10-01,39.23,8.0,8.0,1
215340,364,2024-10-18,2.42,18.0,18.0,1
217368,364,2024-10-18,13.28,12.0,12.0,1
247144,364,2025-08-29,5.17,48.0,48.0,1
250308,1393,2025-09-26,1.63,24.0,24.0,1
254502,1926,2025-11-24,1.04,120.0,120.0,1
248068,3659,2025-10-24,10.01,100.0,100.0,1
250569,1393,2025-09-26,12.8,56.0,56.0,1
