sku,codigo_barras,nombre,nombre_corto,unidad,pais_origen,precio_costo,fecha_ultima_compra,fecha_ultima_actualizacion,fecha_alta,categoria_id,cantidad_stock,perecedero
217143,217143,831-MX2467-24129A RAMA 54CM ROJO,RAMA 54CM ROJO,Unid,Panamá,7036.0,,,2024-08-23 16:12:26.660,7370,5.0,false
248167,248167,SETA DECORATIVA RESINA MARFIL 12CM 1042458,SETA DECORATIVA RESI,Unid,Brasil,61929.0,,,2025-09-09 12:02:54.170,6257,19.0,false
247066,247066,PORTAVELA 9X9X10CM 180-3300989,PORTAVELA 9X9X10CM 1,Unid,Panamá,17457.0,,,2025-08-28 11:38:22.407,7335,0.0,false
219830,219830,201-6700033 BASE DECORATIVA P/ARBOL,BASE DECOR P/ARBOL,Unid,Panamá,118641.0,,,2024-09-26 10:54:38.703,6256,1.0,false
246440,246440,ALFOMBRA DE NAVIDAD DE 120 CM JSR-DEC-24-541,ALFOMBRA DE NAVIDAD,Unid,China,67448.0,,,2025-08-23 01:31:28.380,6439,0.0,false
217493,217493,CASA C/LUZ A/BAT 200-9800194,CASA C/LUZ A/BAT 200,Unid,Panamá,81233.0,,,2024-08-28 10:55:08.827,6257,0.0,false
246294,246294,DECORACIÓN NAVIDEÑA 14 X 6 CM JSR-APR-6505,Adorno Navideño Azul,Unid,China,4510.0,,,2025-08-22 21:48:09.310,6257,2.0,false
185617,185617,JG 3 CAMPANAS 048-956493,JG 3 CAMPANAS 048-95,Unid,Panamá,6019.0,,,2023-07-14 14:34:23.933,6257,11.0,false
192363,192363,FALDA ARBOL SANTA 831-2788-321014B,FALDA ARBOL SANTA 83,Unid,Panamá,87498.0,,,2023-10-25 16:14:07.827,6257,0.0,false
192842,192842,COLGANTE 831-D032-21,COLGANTE 831-D032-21,Unid,Panamá,39474.0,,,2023-10-31 10:54:55.883,7333,0.0,false
222440,222440,PACK VELITAS NAVIDEÑA,PACK VELITAS NAVIDEÑ,Unid,Paraguay,15909.0902,,,2024-11-11 11:34:33.750,6298,0.0,false
125128,125128,Caminero ocasión especial - navideño,Caminero ocasión esp,Unid,Paraguay,59000.0,,,2021-03-08 11:57:28.507,6290,0.0,false
215538,215538,ADORNO COLGANTE 200-3200127,ADORNO 200-3200127,Unid,Panamá,37966.0,,,2024-07-23 13:57:48.170,7333,0.0,false
117083,117083,Pesebre de color negro de 10cm,Pesebre de color neg,Unid,Paraguay,268636.3625,,,2020-11-03 10:30:41.783,6288,0.0,false
248065,248065,ARBOL NAVIDAD IPANEMA 150 RAMAS VERDE 120CM1088435,ARBOL NAVIDAD IPANEM,Unid,Brasil,38854.0,,,2025-09-09 10:28:09.650,6259,3.0,false
134475,134475,CINTA 130-5800117,Cinta navideña,Unid,Panamá,18830.0,,,2021-08-24 17:01:04.453,6278,0.0,false
245677,245677,JGO NACIMIENTO 11PZ 15CM 024-494296,JGO NACIMIENTO 11PZ,Unid,Panamá,250068.0,,,2025-08-19 15:37:41.587,6288,0.0,false
246401,246401,"63 MM, CINTA DE 10 YARDAS / ROLLO JSR-DEC-24-637",Cinta Festiva Verde,Unid,China,23234.0,,,2025-08-23 00:36:38.750,6278,47.0,false
245907,245907,RAMA DECOR DORADO 5X20X76CM 140-2200942,Rama Decorativa,Unid,Panamá,29613.0,,,2025-08-21 09:30:08.590,7370,0.0,false
217202,217202,831-XB09-24184R ORNAMENTO CEBOLLA,ORNAMENTO CEBOLLA,Unid,Panamá,54961.0,,,2024-08-26 10:03:01.197,6257,1.0,false
247141,247141,FALDA P/ARBOL 58X24X66CM 202-1100019,Falda Árbol Navidad,Unid,Panamá,75366.0,,,2025-08-28 12:18:56.233,6256,0.0,false
248425,248425,RAMA DECO HOJAS VERDES FRUTOS ROJO 140-4700587,RAMA DECO HOJAS VERD,Unid,Panamá,38964.0,,,2025-09-11 15:43:51.010,7370,0.0,false
163676,163676,"CINTA NAVIDEÑA 2,5x10 NB2236-57","CINTA NAVIDEÑA 2,5x1",Unid,Panamá,8007.8535,,,2022-10-05 11:39:45.903,6278,4.0,false
134625,134625,RAMA DECOR 140-1500143,Rama deco,Unid,Panamá,5007.3241,,,2021-08-26 11:45:12.797,7370,1.0,false
254676,254676,SET DE CINTA NAVIDEÑA NB2536-735,SET DE CINTA NAVIDEÑ,Unid,Panamá,28368.0,,,2025-10-24 14:31:16.640,6278,1.0,false
206292,206292,CASCANUECES 30CM JSR-JAN-352,Cascanueces Dorado,Unid,China,46754.0,,,2024-04-11 12:22:09.490,7340,0.0,false
217426,217426,CALENDARIO DECO A BATERIA 201-2500369,CALENDARIO DECO A/BA,Unid,Panamá,102216.0,,,2024-08-28 09:32:49.580,6257,0.0,false
217260,217260,831-239-2433B JGO 4 ESFERAS CAJA,JGO 4 ESFERAS CAJA,Unid,Panamá,21514.0,,,2024-08-26 15:09:16.930,6253,0.0,false
138733,138733,LUCES LED 20M TIRA-20M-CVLC,LUCES LED 20M TIRA-2,Unid,Paraguay,25454.5454,,,2021-10-20 13:39:22.957,6285,12.0,false
248355,248355,FLOR DECOR ROJO DE 5 PETALOS 140-4700557,Flor Roja 5 Pétalos,Unid,Panamá,16471.0,,,2025-09-10 16:56:29.303,7373,11.0,false
247399,247399,CAJA D/REGALO 10X10X11CM 130-1900773,CAJA D/REGALO 10X10X,Unid,Panamá,9903.0,,,2025-08-28 15:28:46.703,6272,0.0,false
217079,217079,831-24824027B FIG SANTA HNIE RENO,FIG SANTA HNIE RENO,Unid,Panamá,58939.0,,,2024-08-23 14:31:01.843,6255,0.0,false
217277,217277,831-239-2466R ESFERA BRILL/ESCAR,ESFERA BRILL/ESCAR,Unid,Panamá,16315.0,,,2024-08-26 15:36:25.547,6253,0.0,false
247167,247167,FLOR DECOR 140-5201674,Flor Decorativa,Unid,Panamá,18967.0,,,2025-08-28 13:07:33.520,7373,1.0,false
248369,248369,CASCABEL DECOR 8X7.50X10CM 201-2200243,CASCABEL DECOR 8X7.5,Unid,Panamá,11790.0,,,2025-09-11 09:07:17.677,7339,1.0,false
246210,246210,BOLA DE NAVIDAD DE 10 CM JSR-DEC-24-10,Bola Navidad 10 cm,Unid,China,3431.0,,,2025-08-22 18:26:00.003,6253,2.0,false
186796,186796,PORTAPLATO 180-0700411,PORTAPLATO 180-07004,Unid,Panamá,9948.0,,,2023-08-05 09:13:00.657,6265,2.0,false
218595,218595,831-XDA13-29 CARRUSEL ROJO,CARRUSEL ROJO,Unid,Panamá,159656.0,,,2024-09-13 11:33:37.540,6257,0.0,false
219905,219905,202-0200011 CASA C/LUZ A BAT,CASA C/LUZ A BAT,Unid,Panamá,21428.0,,,2024-09-26 14:54:18.567,6257,2.0,false
134301,134301,JGO DE BOLAS 6PZ 130-5000456,Jgo de bolas,Unid,Panamá,30758.0,,,2021-08-23 12:30:20.747,6253,7.0,false
248318,248318,JG CAJAS DE REGALO C/LUZ 3PZ A/BAT2 200-2100848B,JG CAJAS DE REGALO C,Unid,Panamá,196576.0,,,2025-09-10 14:51:38.007,6272,0.0,false
186650,186650,BOLAS 130-5001072,BOLAS 130-5001072,Unid,Panamá,22906.0,,,2023-08-03 16:48:32.330,6253,0.0,false
218676,218676,130-9502599 JG BOLA DECOR,130-9502599 JG BOLA,Unid,Panamá,29615.0,,,2024-09-13 15:44:58.513,6253,0.0,false
217463,217463,VELA C/TAPA 200ML 200-9500008,VELA C/TAPA 200ML 20,Unid,Panamá,44751.4909,,,2024-08-28 10:25:56.543,6298,1.0,false
217098,217098,POINSETIA DECOR 140-4101836,POINSETIA DECOR 140-,Unid,Panamá,23055.0,,,2024-08-23 14:46:27.513,7373,0.0,false
246420,246420,"63 MM, CINTA DE 10 YARDAS / ROLLO JSR-DEC-24-665",Cinta Verde 63 mm 10,Unid,China,22646.0,,,2025-08-23 00:50:38.230,6278,0.0,false
256046,256046,ARBOL ESTRELLA DE BELEN VERDE MUSGO MEDIUM,ARBOL ESTRELLA DE BE,Unid,Paraguay,65454.545,,,2025-11-19 09:50:38.160,6257,0.0,false
246033,246033,TAPON P/BOTELLA SURTIDO 5X5X12.5CM 180-0400215,Tapones Navideños,Unid,Panamá,28938.0,,,2025-08-22 09:36:22.260,7337,2.0,false
247093,247093,CINTA 6CM 130-3400648,CINTA 6CM 130-340064,Unid,Panamá,16869.0,,,2025-08-28 12:01:02.197,6278,38.0,false
254489,254489,ALMOHADON ARBOLITO ROJO,ALMOHADON ARBOLITO R,Unid,Paraguay,22272.7275,,,2025-10-23 13:54:31.893,6289,1.0,false
250419,250419,RELLENO BAYAS-PINA 80CM  831-MX2467-2518,RELLENO BAYAS-PINA 8,Unid,China,20169.0,,,2025-09-24 11:17:14.557,7370,1.0,false
219872,219872,201-9500067 TIENDA D/REGALOS C/LUZ,TIENDA D/REGALOS C/L,Unid,Panamá,153867.0,,,2024-09-26 14:11:35.843,6257,0.0,false
248035,248035,COLGANTE PAPÁ NOEL SURTIDO COLORES 12CM 1007361,COLGANTE PAPÁ NOEL S,Unid,Brasil,7291.0,,,2025-09-09 09:42:34.517,7333,2.0,false
93922,93922,ARBOL / ESTRELLA  XMFE104-142 BERRY,ARBOL / ESTRELLA  XM,Unid,China,12914.0,,,2019-10-19 10:31:07.450,6259,88.0,false
215192,215192,ARBOL 180CM 110-1400120,ARBOL 180CM 110-1400,Unid,Panamá,406047.0,,,2024-07-22 13:35:09.633,6259,2.0,false
246526,246526,HILO 2MM ESPESOR 100 METROS 80JSR-FEB-1101,HILO ESPESOR 2MM,Unid,China,4412.0,,,2025-08-23 09:34:48.713,6280,50.0,false
245943,245943,PONSETTIA DECOR INDIVIDUAL 50CM 140-3500062,Poinsettia Roja 50cm,Unid,Panamá,9534.0,,,2025-08-21 13:29:49.877,7373,0.0,false
217151,217151,831-XMFE-28038-22Z6 CAMINO DE MESA,CAMINO DE MESA,Unid,Panamá,58428.0,,,2024-08-23 16:25:58.823,6290,0.0,false
162395,162395,RAMA DECOR 140-4101107,RAMA DECOR 140-41011,Unid,Panamá,14935.0,,,2022-09-26 10:51:56.267,7370,0.0,false
248153,248153,JG ADORNO P/ARBOL 3PC TIPO GOTA SURTID 130-0500189,Adornos Gota 3Pcs,Unid,Panamá,23662.0,,,2025-09-09 11:56:34.960,6256,28.0,false
250620,250620,ESTRELLA DECO 60CM DORADO 831-D105-2525G,Estrella Deco Dorada,Unid,China,54302.0,,,2025-09-24 14:05:24.380,6256,17.0,false
254544,254544,BOLSA DE NAVIDAD NO TEJIDA NB2519-6832,BOLSA DE NAVIDAD,Unid,Panamá,2872.0,,,2025-10-23 15:59:42.610,6271,22.0,false
215196,215196,LUCES 120-7000039,LUCES 120-7000039,Unid,Panamá,41571.0,,,2024-07-22 14:33:06.653,6285,0.0,false
134601,134601,JGO DE BOLA DECOR 80MM 130-9501530,Jgo de bola navideña,Unid,Panamá,27706.0,,,2021-08-26 08:55:30.237,6253,1.0,false
191576,191576,SERVILLETA NB2319-2632,SERVILLETA NB2319-26,Unid,Panamá,4150.0,,,2023-10-17 14:49:23.543,6296,0.0,false
192470,192470,JUEGO DE PESEBRE BA,JUEGO DE PESEBRE BA,Unid,Paraguay,509090.91,,,2023-10-27 13:55:19.707,6288,0.0,false
247318,247318,POINSETTIA DECOR 140-4102042,Flor Nochebuena Roja,Unid,Panamá,19471.0,,,2025-08-28 14:12:51.220,7373,24.0,false
247264,247264,RAMA DECOR 140-4102192,RAMA DECOR 140-41021,Unid,Panamá,17037.0,,,2025-08-28 13:51:04.767,7370,0.0,false
246326,246326,SERVILLETERO DE BAMBÚ JSR-APR25-291,Bamboo Napkin Holder,Unid,China,13332.0,,,2025-08-22 22:38:43.127,6319,17.0,false
256707,256707,Individuales x2 Grinch,Individuales x2 Grin,Unid,Paraguay,27272.7255,,,2025-12-01 08:22:41.533,7365,0.0,false
217441,217441,ARDILLA DECO 201-3400249,ARDILLA DECO 201-340,Unid,Panamá,75467.0,,,2024-08-28 09:56:55.750,6255,0.0,false
246884,246884,SAGRADA FAMILIA 9.8X5.8X9.8CM 202-5400003,Pesebre Sagrada,Unid,Panamá,28686.0,,,2025-08-27 10:43:56.897,6288,0.0,false
254283,254283,CIERRE PRATICO KRAFT 100UN 19000713,CIERRE PRATICO KRAFT,Unid,Brasil,15646.0,,,2025-10-22 10:05:59.963,6273,0.0,false
192757,192757,ORNAMENTO CAMPANA 831-XMNBBC14-108R,ORNAMENTO CAMPANA 83,Unid,Panamá,6823.0,,,2023-10-30 16:19:03.177,6257,13.0,false
160425,160425,FLOR DECOR 130-7000119,FLOR DECOR 130-70001,Unid,Panamá,25608.0,,,2022-08-25 11:44:17.780,7373,8.0,false
254289,254289,KIT CESTA CRISTALINO DOUR ROJO 1PC 262358-AC,KIT CESTA CRISTALINO,Unid,Brasil,23367.0,,,2025-10-22 10:16:30.313,6276,0.0,false
248542,248542,SANTA DECOR JARDINERO 160-4503798,Santa Jardiner,Unid,Panamá,88295.0,,,2025-09-12 11:08:38.487,6255,0.0,false
195124,195124,SAGRADA FLIA GRANDE B. ALLEN,SAGRADA FLIA GRANDE,Unid,Paraguay,189090.9086,,,2023-11-28 11:59:30.153,6288,0.0,false
250656,250656,ARBOL 50CM ROJO 12 831-D047-2409-2,ARBOL 50CM ROJO 12 8,Unid,Panamá,117743.0,,,2025-09-24 14:54:16.553,6258,0.0,false
191343,191343,ESTRELLA BLANCA CH,ESTRELLA BLANCA CH,Unid,Paraguay,10909.0908,,,2023-10-13 15:06:43.570,6257,13.0,false
248388,248388,FLOR AMARILLA BOLAS DECOR 15X23X15CM 201-3500367,Flor Amarilla,Unid,Panamá,8445.0,,,2025-09-11 14:00:44.333,7373,121.0,false
254547,254547,CASCANUECES DE NAVIDAD NB2519-6953,CASCANUECES DE NAVID,Unid,Panamá,155331.0,,,2025-10-23 16:20:43.940,7340,0.0,false
186649,186649,BOLAS 130-5001070,BOLAS 130-5001070,Unid,Panamá,17472.0,,,2023-08-03 16:44:52.113,6253,0.0,false
192468,192468,SAGRADA FAMILIA BA,SAGRADA FAMILIA BA,Unid,Paraguay,122727.2725,,,2023-10-27 13:54:41.827,6288,2.0,false
247380,247380,VELA C/TAPA 390ML 10X10X12CM 200-9500023,VELA C/TAPA 390ML 10,Unid,Panamá,56652.0,,,2025-08-28 15:07:43.673,6298,12.0,false
219686,219686,150-8100961A BOTA SANTA 20X4X50CM,BOTA SANTA 20X4X50CM,Unid,Panamá,54813.0,,,2024-09-25 13:53:22.760,6257,0.0,false
246588,246588,ALAMBRE VERDE 1 MM X 60 CM JSR-APR25-77,ALAMBRE VERDE 1 MM X,Unid,China,294.0,,,2025-08-25 10:44:00.263,6269,2000.0,false
250316,250316,JGO 6PZAS ESFERA 8CM R 831-MX2467- 2592A,Juego Esferas 8cm,Unid,China,15946.0,,,2025-09-24 10:09:04.007,6253,0.0,false
246733,246733,LUCES LED MULTICOLOR C/LUZ A/BAT2 85CM 201-0300655,Luces LED Festivas,Unid,Panamá,14090.0,,,2025-08-26 16:01:03.400,6285,5.0,false
217530,217530,ESTRELLA 201-2200144,ESTRELLA 201-2200144,Unid,Panamá,16120.0,,,2024-08-28 11:52:45.410,6257,0.0,false
247545,247545,GUIRNALDA NAVIDEÑA 9FTX12 NB25190-224,Guirnalda Festiva,Unid,Panamá,51455.0,,,2025-08-29 16:31:14.590,6282,0.0,false
187774,187774,FALDA P/ARBOL 170-3000311,FALDA P/ARBOL 170-30,Unid,Panamá,112771.0,,,2023-08-14 11:41:57.367,6256,0.0,false
160647,160647,POINSETTIA DECOR 140-4101083,POINSETTIA DECOR 140,Unid,Panamá,13808.0,,,2022-08-31 09:06:53.443,7373,0.0,false
206442,206442,CASITA NAVIDEÑA JSR-JAN-R47,Casita Navideña JSR,Unid,China,32541.0,,,2024-04-12 12:35:38.363,6257,0.0,false
160490,160490,RAMA DECOR  140-1300409,RAMA DECOR  140-1300,Unid,Panamá,21340.0,,,2022-08-26 08:49:29.707,7370,4.0,false
213769,213769,PLATO DE PASTEL P SOLDADOS 1255-116P,PLATO 1255-116P,Unid,Brasil,75134.0,,,2024-06-27 13:56:04.600,6264,0.0,false
190322,190322,CESTA 201-6100013 GD,CESTA 201-6100013 GD,Unid,Panamá,35863.8,,,2023-10-01 10:50:15.300,6277,0.0,false
248280,248280,COJIN ARBOLES 170-3000344,COJIN 170-3000344,Unid,Panamá,91138.0,,,2025-09-10 11:49:14.757,6289,0.0,false
215420,215420,CINTA 130-3400514,CINTA 130-3400514,Unid,Panamá,24765.0,,,2024-07-23 10:47:02.440,6278,0.0,false
218621,218621,831-XB023R JGO 12 ESFERAS,JGO 12 ESFERAS,Unid,Panamá,27039.0,,,2024-09-13 14:01:53.500,6253,0.0,false
254880,254880,BOLA DE AGUA 45MM XM2563-64,BOLA DE AGUA 45MM XM,Unid,Panamá,15663.0,,,2025-10-29 12:28:53.377,6253,5.0,false
162226,162226,CINTA 130-3400325,CINTA 130-3400325,Unid,Panamá,18538.0,,,2022-09-23 11:47:54.793,6278,1.0,false
219851,219851,1057149 BOLA TERCIOPELO SETX6,BOLA TERCIOPELO,Unid,Brasil,79277.0,,,2024-09-26 11:10:40.047,6253,0.0,false
219616,219616,6.343.120 ESTRELLA 5 PUNTAS ROJO 120 CM,ESTRELLA 5 PUNTAS,Unid,Brasil,905028.0,,,2024-09-24 14:46:21.520,6256,0.0,false
246403,246403,"63 MM, CINTA DE 10 YARDAS / ROLLO JSR-DEC-24-639.",Cinta Navideña 63mm,Unid,China,21568.0,,,2025-08-23 00:38:58.970,6278,69.0,false
217137,217137,831-XK39 INDIVIDUAL REDONDO,INDIVIDUAL REDONDO,Unid,Panamá,15295.0,,,2024-08-23 15:57:27.127,6291,0.0,false
187844,187844,CAMPANA 01-9200098,CAMPANA 01-9200098,Unid,Panamá,40918.0,,,2023-08-16 10:59:21.633,6257,0.0,false
217523,217523,ARBOL DECOR 201-1300185,ARBOL DECOR 201-130,Unid,Panamá,26656.0,,,2024-08-28 11:44:33.380,6257,0.0,false
246585,246585,BOLSA 32 Z 25 X 17 CM JSR-APR-6689,Bolsa Navideña 32x25,Unid,China,2451.0,,,2025-08-25 10:39:46.597,6271,0.0,false
246510,246510,2 PCS JUEGO DE CUCHARA Y TENEDOR JSR-DEC-24-865,2 PCS JUEGO DE CUCHA,Unid,China,7844.0,,,2025-08-23 08:57:45.650,6263,0.0,false
171291,171291,BOLSA ESTRELLA PLATA 30X44,BOLSA ESTRELLA PLATA,Unid,Paraguay,509.0909,,,2022-12-15 11:15:12.643,6269,0.0,false
255382,255382,SPRAY 125ML FLOR DE COCO,SPRAY 125ML FLOR DE,Unid,Paraguay,25454.5465,,,2025-11-07 14:39:58.883,6298,1.0,false
217251,217251,831-AMX044-1825A POINSETIA 30CM ROJO,POINSETIA 30CM ROJO,Unid,Panamá,10197.0,,,2024-08-26 14:44:15.033,7373,0.0,false
246724,246724,RENO DECOR 14.50X5.50X22.50CM 201-0100312,Reno Decorativo,Unid,Panamá,82347.0,,,2025-08-26 15:50:39.213,6255,3.0,false
79824,79824,JUEGO DE PESEBRE,JUEGO DE PESEBRE,Unid,Paraguay,276363.635,,,2018-12-15 09:31:58.713,6288,2.0,false
215439,215439,COJIN 170-3000358,COJIN 170-3000358,Unid,Panamá,91233.0,,,2024-07-23 10:57:39.007,6257,0.0,false
245770,245770,RAMA DECOR 12X12X22CM 130-2502048,Rama Decorativa,Unid,Panamá,16790.0,,,2025-08-19 16:31:15.043,7370,1.0,false
186734,186734,RAMA DECO 140-5101398,RAMA DECO 140-510139,Unid,Panamá,14379.0,,,2023-08-04 11:46:05.650,7370,0.0,false
187794,187794,PORTAPLATO 180-7600208,PORTAPLATO 180-76002,Unid,Panamá,11710.0,,,2023-08-14 14:57:55.030,6265,3.0,false
246882,246882,CASA DECOR C/LUZ A/BAT3 9.8X7X16.3CM 202-5100017,CASA DECOR C/LUZ A/B,Unid,Panamá,31386.0,,,2025-08-27 10:41:27.990,6257,1.0,false
217228,217228,831-2771-239316Z14 JGO 12 ESFERAS,JGO 12 ESFERAS,Unid,Panamá,34772.0,,,2024-08-26 10:43:42.917,6253,0.0,false
250368,250368,PONSETIA 30X30CM 10P DOR 831-AMX001- 25124B,Poinsettia Dorada,Unid,China,7930.0,,,2025-09-24 10:44:59.123,7373,1.0,false
160495,160495,RAMA DECOR  140-1300467,RAMA DECOR  140-1300,Unid,Panamá,23265.0,,,2022-08-26 09:54:35.700,7370,10.0,false
220257,220257,ARBOL MD DECOR 200-2100489,ARBOL MD DECOR,Unid,Panamá,28711.3333,,,2024-10-07 14:15:40.820,6259,0.0,false
254478,254478,BOLA NAVIDEÑA 20CM DORADO NB2515-828,BOLA NAVIDEÑA 20CM D,Unid,Panamá,34808.0,,,2025-10-23 11:53:37.010,6253,6.0,false
195195,195195,VELA BF-IH579,VELA BF-IH579,Unid,Estados Unidos,121962.0,,,2023-11-28 14:41:01.813,6298,0.0,false
218678,218678,130-9502600 JG BOLA DECOR,130-9502600 JG BOLA,Unid,Panamá,36882.0,,,2024-09-13 15:46:40.400,6253,0.0,false
247126,247126,JG BOLAS 4PZ 10CM 130-5002138,Bolas Decorativas,Unid,Panamá,40200.0,,,2025-08-28 12:13:15.247,6253,47.0,false
254754,254754,SANTA CLAUS CH 831-XMTX254- 2556,SANTA CLAUS CH,Unid,Panamá,15166.6135,,,2025-10-27 15:29:37.757,6257,0.0,false
247548,247548,"CORONA NAVIDEÑA 24X6,5 NB25190-270",CORONA NAVIDEÑA 24X6,Unid,Panamá,31963.0,,,2025-08-29 16:36:09.517,6257,0.0,false
254721,254721,BOMBON OBLITA,BOMBON OBLITA,Unid,Paraguay,7200.0,,,2025-10-27 11:31:22.200,7362,2.0,true
254488,254488,CASCANUECES DE NAVIDAD NB2519-4896,CASCANUECES DE NAVID,Unid,Panamá,100155.0,,,2025-10-23 13:48:56.497,7340,0.0,false
218581,218581,831-XMTX534-2403 ORNAMENTO CASCANUECES,ORNAMENTO CASCANUECE,Unid,Panamá,3720394.0,,,2024-09-13 11:03:26.203,6256,0.0,false
217322,217322,POINSETIA DECOR 140-5802641,POINSETIA DECOR,Unid,Panamá,14679.0,,,2024-08-27 09:59:51.890,7373,0.0,false
247149,247149,GUIRNALDA 150X23X12CM 130-7000539,Guirnalda Navideña,Unid,Panamá,134366.0,,,2025-08-28 12:54:15.390,6282,0.0,false
215517,215517,JG BOLA DECOR 130-5001791,JG BOLA 130-5001791,Unid,Panamá,51242.0,,,2024-07-23 11:58:52.333,6253,2.0,false
254638,254638,Combo navideño Flor de coco,Combo navideño Flor,Pqte,Paraguay,141818.18,,,2025-10-24 10:48:43.313,6298,0.0,false
162579,162579,RENO C/ MUSI. 150-2000032,Reno Adorno Navideño,Unid,Panamá,98531.0,,,2022-09-28 13:43:52.097,6257,0.0,false
250294,250294,JGO15CMX2 ESFERAS EMPPVC 831-239-2553G,Esferas Brillantes,Unid,China,37063.0,,,2025-09-24 09:52:33.687,6253,11.0,false
257365,257365,Neceser Lucia Rose Gold - Navidad,Neceser Lucia Rose G,Unid,Paraguay,117000.0,,,2025-12-05 12:03:57.503,6268,0.0,false
250415,250415,RELLENO 7P 56CM DORADA 831-AMX044- 25142,Relleno Dorado 56cm,Unid,China,8964.0,,,2025-09-24 11:13:19.027,7370,2.0,false
248321,248321,ESTRELLA ORO DECOR 20X5X25CM 200-2100874,Estrella Oro,Unid,Panamá,23746.0,,,2025-09-10 14:56:27.600,6256,0.0,false
254868,254868,CAMPANA NAVIDEÑA PARA COLGAR XM25200-88,CAMPANA NAVIDEÑA PAR,Unid,Panamá,108426.0,,,2025-10-29 11:46:34.480,7339,0.0,false
254821,254821,CAMPANA DE METAL PARA COLGAR XM25200-23,CAMPANA DE METAL PAR,Unid,Panamá,25409.0,,,2025-10-28 11:43:44.623,7339,1.0,false
254270,254270,BOLSA TRANSP 80X90 METAL DORADA 11200665,BOLSA TRANSP 80X90 M,Unid,Brasil,3129.0,,,2025-10-22 09:36:32.410,6270,51.0,false
167017,167017,JUEGO DE PESEBRE DE RAÍZ DE 20.CM,JUEGO DE PESEBRE DE,Unid,Paraguay,363636.365,,,2022-10-25 09:29:21.047,6288,0.0,false
250485,250485,ORNAMENTO 7X16CM BLAN 831-XMTX215- 2535W,Ornamento Blanco,Unid,China,6723.0,,,2025-09-24 11:47:08.643,7333,0.0,false
246874,246874,CASA DECOR C/LUZ A/BAT3 6.8X6.3X9.4CM 202-5100007,CASA DECOR C/LUZ A/B,Unid,Panamá,15101.0,,,2025-08-27 10:25:15.673,6257,5.0,false
255385,255385,VELA BOHO 200G FLOR DE COCO,VELA BOHO 200G FLOR,Unid,Paraguay,63636.3635,,,2025-11-07 14:44:35.223,6298,0.0,false
254853,254853,ADORNO NAVIDEÑO PARA COLGAR XM25200-85,ADORNO NAVIDEÑO PARA,Unid,Panamá,93458.0,,,2025-10-28 16:41:27.950,7333,0.0,false
215467,215467,JG PORTAVASOS 180-2200326,PORTAVASOS 180-22003,Unid,Panamá,26824.0,,,2024-07-23 11:20:33.563,6265,0.0,false
219691,219691,FALDA P/ARBOL 121X121CM 170-3000371,FALDA P/ARBOL,Unid,Panamá,132864.0,,,2024-09-25 14:03:24.747,6256,0.0,false
257098,257098,Vela 140gr Noche de Paz,Vela 140gr Noche de,Unid,Paraguay,41363.636,,,2025-12-04 08:35:31.513,6298,0.0,false
250755,250755,PLATO POSTRE AZEVINHO 21 CM 1275-303,PLATO POSTRE AZEVINH,Unid,Brasil,14728.0,,,2025-09-25 11:03:13.803,6264,0.0,false
245965,245965,SANTA DECOR PEQUEÑO 10X4X22CM 150-8101062,Santa Decor Pequeño,Unid,Panamá,15777.0,,,2025-08-21 14:27:22.960,6286,8.0,false
217346,217346,INDIVIDUAL 170-2400132,INDIVIDUAL 170-24001,Unid,Panamá,18192.0,,,2024-08-27 10:57:36.857,6292,0.0,false
248475,248475,CASCANUECES C/LANZA 30CM 202-5300004,CASCANUECES 30CM,Unid,Panamá,52759.0,,,2025-09-12 09:57:12.610,7340,0.0,false
141477,141477,"BOLAS VRM/BRA 6,3CM","BOLAS VRM/BRA 6,3CM",Unid,Paraguay,41454.5454,,,2021-11-29 08:41:21.580,6253,3.0,false
246885,246885,SAGRADA FAMILIA 202-5400007,Pesebre Sagrada,Unid,Panamá,17126.0,,,2025-08-27 10:45:10.627,6288,0.0,false
246217,246217,BOLA DE NAVIDAD DE 30 CM JSR-DEC-24-22.,Bola Navidad 30 cm,Unid,China,78428.0,,,2025-08-22 18:32:03.760,6253,62.0,false
248062,248062,"PINO DORADA C/7 PIEZAS 1071048,",PINO DORADA C/7 PIEZ,Unid,Brasil,15382.0,,,2025-09-09 10:25:16.990,6257,199.0,false
161873,161873,JG NACIMIENTO 025-495683,JG NACIMIENTO 025-49,Unid,Panamá,464196.0,,,2022-09-21 09:10:13.927,6257,0.0,false
160316,160316,CASCANUECES 040-415711,CASCANUECES 040-4157,Unid,Panamá,90980.0,,,2022-08-24 13:35:57.153,7340,0.0,false
250430,250430,RELLENO 65CM PLATEADO  831-AMX018- 2543C,Relleno Plateado,Unid,China,5085.0,,,2025-09-24 11:22:54.260,7370,24.0,false
254760,254760,COJIN NAVIDEÑO QD2563-30,COJIN NAVIDEÑO QD256,Unid,Panamá,87541.0,,,2025-10-27 15:54:41.167,6289,0.0,false
248156,248156,ÁRBOL NAVIDAD MILÃO 1200H C/400LED 8F VERDE 240CM,ÁRBOL NAVIDAD1072955,Unid,Brasil,1201075.0,,,2025-09-09 11:58:04.940,6260,3.0,false
217537,217537,COLLAR D/ARBOL 201-6100072,COLLAR D/ARBOL 201-6,Unid,Panamá,97622.0,,,2024-08-28 14:00:38.177,6256,0.0,false
